step,hour,global_hour,day_index,hour_of_day,time_label,expected_passing_total,expected_station_arrivals_ab,expected_station_arrivals_bc,expected_passing_ab,expected_passing_ba,arrivals_total,arrivals_total_station_ab,arrivals_total_station_bc,arrivals_ab,arrivals_ba,starts_total,starts_ab,starts_ba,completions_total,completions_ab,completions_ba,queue_length,queue_wait_mean_minutes,queue_wait_target_minutes,queue_wait_excess_minutes,queue_wait_target_breached,active_plugs,effective_num_plugs,unused_mobile_chargers,unused_mobile_stations_estimate,utilization,started_wait_mean_minutes,completed_wait_mean_minutes,started_service_mean_minutes,disruption_active,disruption_type,disruption_type_code,disruption_target,disruption_target_code,disruption_day_index,disruption_remaining_minutes,rl_action_mcs,num_active_mobile_stations,num_active_mobile_stations_station_ab,num_active_mobile_stations_station_bc,queue_length_station_ab,queue_length_station_bc,queue_wait_mean_minutes_station_ab,queue_wait_mean_minutes_station_bc,local_deficit_without_mcs_station_ab,local_deficit_without_mcs_station_bc,local_deficit_bias_ab_minus_bc,mobile_service_capacity_station_ab,mobile_service_capacity_station_bc,spatial_deficit_coverage,unused_mobile_stations_estimate_station_ab,unused_mobile_stations_estimate_station_bc,expected_passing_od_ab,expected_passing_od_ba,expected_passing_od_bc,expected_passing_od_cb,expected_passing_od_ac,expected_passing_od_ca,reward,expected_demand_share_ab,expected_demand_share_bc,allocation_share_ab,allocation_share_bc,allocation_demand_gap_ab,allocation_demand_gap_bc,allocation_vs_demand_alignment,allocation_bias_ab_minus_bc,expected_demand_bias_ab_minus_bc,alignment_on_station_ab_disruption,alignment_on_station_bc_disruption,disruption_target_is_station_ab,disruption_target_is_station_bc,disruption_target_is_all_stations,disruption_target_is_od_ab,disruption_target_is_od_ba,disruption_target_is_od_bc,disruption_target_is_od_cb,disruption_target_is_od_ac,disruption_target_is_od_ca,disruption_target_is_eastbound,disruption_target_is_westbound,disruption_target_is_all_ods,step_in_day,day_progress,queue_length_rolling_1h,utilization_rolling_1h,arrivals_total_rolling_1h,starts_total_rolling_1h,completions_total_rolling_1h,queue_wait_mean_minutes_rolling_1h,started_service_mean_minutes_rolling_1h,started_wait_mean_minutes_rolling_1h,effective_num_plugs_rolling_1h
133,11.083333333333334,11.083333333333334,0,11.083333333333334,11:05,66.37976177437746,1.2147090938969838,2.4361778036937767,0.0,0.0,5.0,1.0,4.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,117.0,48.63084030151367,0.0,0.0,0,24.0,24.0,0.0,0.0,1.0,48.63084030151367,48.63084030151367,30.0,1,demand_surge,3,od_bc,6,0,415.0,0.0,0.0,0.0,0.0,10.0,107.0,16.0,81.26168060302734,11.214709281921387,111.4361801147461,-100.22147369384766,0.0,0.0,0.0,0.0,0.0,11.238551506352824,5.012711279549958,28.027867048351585,10.43191773385652,6.051527734189982,5.617186472076588,-75.51,0.33271616677541466,0.6672838332245853,0.0,0.0,0.33271616677541466,0.6672838332245853,0.0,0.0,-1.221468709796793,,,0,0,0,0,0,1,0,0,0,0,0,0,133,0.4618055555555556,108.83333333333333,1.0,4.5,3.5833333333333335,3.5833333333333335,48.47384516398112,30.0,48.47384516398112,24.0
134,11.166666666666666,11.166666666666666,0,11.166666666666666,11:09,65.85279430998247,1.203796140585709,2.4181075464633266,0.0,0.0,2.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,113.0,48.742210388183594,0.0,0.0,0,24.0,24.0,0.0,0.0,1.0,48.742210388183594,48.742210388183594,30.0,1,demand_surge,3,od_bc,6,0,410.0,0.0,0.0,0.0,0.0,6.0,107.0,14.166666984558105,83.31775665283203,9.20379638671875,109.41810607910156,-100.21430969238281,0.0,0.0,0.0,0.0,0.0,11.0812267830368,5.032812133506511,27.830475664701737,10.361952449616439,5.9668144216352,5.579512857485774,-73.8,0.3323655857802525,0.6676344142197476,0.0,0.0,0.3323655857802525,0.6676344142197476,0.0,0.0,-1.2143114058776177,,,0,0,0,0,0,1,0,0,0,0,0,0,134,0.46527777777777773,109.66666666666667,1.0,4.583333333333333,3.75,3.75,48.62620258331299,30.0,48.62620258331299,24.0
135,11.25,11.25,0,11.25,11:15,65.41123338910681,1.1944746528582646,2.4031431835426105,0.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,115.0,49.437828063964844,0.0,0.0,0,24.0,24.0,0.0,0.0,1.0,49.437828063964844,49.437828063964844,30.0,1,demand_surge,3,od_bc,6,0,405.0,0.0,0.0,0.0,0.0,7.0,108.0,12.857142448425293,86.01851654052734,7.194475173950195,109.40314483642578,-102.20867156982422,0.0,0.0,0.0,0.0,0.0,10.94221725597456,5.055824162406745,27.671526125682632,10.302306759686775,5.891963137832454,5.547395947523648,-75.96000000000001,0.3320182151568493,0.6679817848431506,0.0,0.0,0.3320182151568493,0.6679817848431506,0.0,0.0,-1.2086685306843459,,,0,0,0,0,0,1,0,0,0,0,0,0,135,0.46875,110.83333333333333,1.0,4.916666666666667,3.75,3.75,48.57958380381266,30.0,48.57958380381266,24.0
136,11.333333333333334,11.333333333333334,0,11.333333333333334,11:20,65.04756720672546,1.1866158208958892,2.3910003754740115,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,116.0,51.848487854003906,0.0,0.0,0,24.0,24.0,0.0,0.0,1.0,51.848487854003906,51.848487854003906,30.0,1,demand_surge,3,od_bc,6,0,400.0,0.0,0.0,0.0,0.0,6.0,110.0,15.833333015441895,87.86363983154297,6.186615943908691,111.39099884033203,-105.20438385009766,0.0,0.0,0.0,0.0,0.0,10.82012856210734,5.08135254986116,27.547060398410093,10.2523217058879,5.826223071903952,5.520480918555022,-77.22000000000001,0.3316777864824943,0.6683222135175058,0.0,0.0,0.3316777864824943,0.6683222135175058,0.0,0.0,-1.2043845545781222,,,0,0,0,0,0,1,0,0,0,0,0,0,136,0.47222222222222227,112.08333333333333,1.0,5.0,3.75,3.75,48.56840133666992,30.0,48.56840133666992,24.0
137,11.416666666666666,11.416666666666666,0,11.416666666666666,11:24,64.7539772286004,1.180086081262259,2.3813826663107633,0.0,0.0,4.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,118.0,53.946903228759766,0.0,0.0,0,24.0,24.0,0.0,0.0,1.0,53.946903228759766,53.946903228759766,30.0,1,demand_surge,3,od_bc,6,0,395.0,0.0,0.0,0.0,0.0,5.0,113.0,19.0,88.89380645751953,5.180086135864258,114.38138580322266,-109.20130157470703,0.0,0.0,0.0,0.0,0.0,10.713549501660085,5.108954098974024,27.452983313794377,10.211276378630718,5.768834347047737,5.498379588493463,-78.98,0.3313481501322828,0.6686518498677172,0.0,0.0,0.3313481501322828,0.6686518498677172,0.0,0.0,-1.2012965850485045,,,0,0,0,0,0,1,0,0,0,0,0,0,137,0.4756944444444444,113.0,1.0,4.5,3.5833333333333335,3.5833333333333335,48.987875620524086,30.0,48.987875620524086,24.0
138,11.5,11.5,0,11.5,11:30,64.52246368196364,1.174749426842186,2.373986075665814,0.0,0.0,3.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,117.0,51.34821319580078,0.0,0.0,0,24.0,24.0,0.0,0.0,1.0,51.34821319580078,51.34821319580078,30.0,1,demand_surge,3,od_bc,6,0,390.0,0.0,0.0,0.0,0.0,5.0,112.0,11.0,91.69642639160156,6.174749374389648,114.37398529052734,-108.19923400878906,0.0,0.0,0.0,0.0,0.0,10.621071998681119,5.138148219252055,27.385113919245455,10.178409004571863,5.719038768520602,5.480681771692542,-78.65,0.3310332443801333,0.6689667556198666,0.0,0.0,0.3310332443801333,0.6689667556198666,0.0,0.0,-1.199236648823628,,,0,0,0,0,0,1,0,0,0,0,0,0,138,0.4791666666666667,113.75,1.0,4.5,3.75,3.75,49.035953521728516,30.0,49.035953521728516,24.0
139,11.583333333333334,11.583333333333334,0,11.583333333333334,11:35,64.3449711706476,1.1704696731500634,2.368503741235555,0.0,0.0,8.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,121.0,47.159420013427734,0.0,0.0,0,24.0,24.0,0.0,0.0,1.0,47.159420013427734,47.159420013427734,30.0,1,demand_surge,3,od_bc,6,0,385.0,0.0,0.0,0.0,0.0,6.0,115.0,1.6666666269302368,92.65217590332031,8.170469284057617,116.3685073852539,-108.19803619384766,0.0,0.0,0.0,0.0,0.0,10.541309652087286,5.168428960148999,27.33923836872533,10.152937845065345,5.676089812662384,5.4669665319582625,-81.33,0.33073706301160843,0.6692629369883916,0.0,0.0,0.33073706301160843,0.6692629369883916,0.0,0.0,-1.1980340680854917,,,0,0,0,0,0,1,0,0,0,0,0,0,139,0.4826388888888889,115.0,1.0,4.666666666666667,3.4166666666666665,3.4166666666666665,49.06999810536703,30.0,49.06999810536703,24.0
140,11.666666666666666,11.666666666666666,0,11.666666666666666,11:39,64.21351323176202,1.167112658355061,2.364630569391851,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,119.0,50.675437927246094,0.0,0.0,0,24.0,24.0,0.0,0.0,1.0,50.675437927246094,50.675437927246094,30.0,1,demand_surge,3,od_bc,6,0,380.0,0.0,0.0,0.0,0.0,5.0,114.0,6.0,95.35087585449219,5.167112827301025,116.36463165283203,-111.19751739501953,0.0,0.0,0.0,0.0,0.0,10.472914855592714,5.199277810706764,27.31116407470828,10.134081519532828,5.639261845319153,5.456813125902292,-80.9,0.33046362181307976,0.6695363781869202,0.0,0.0,0.33046362181307976,0.6695363781869202,0.0,0.0,-1.19751791103679,,,0,0,0,0,0,1,0,0,0,0,0,0,140,0.4861111111111111,116.16666666666667,1.0,4.416666666666667,3.25,3.25,49.37330277760824,30.0,49.37330277760824,24.0
141,11.75,11.75,0,11.75,11:45,64.12029455450426,1.1645483550289197,2.362067845468814,0.0,0.0,4.0,1.0,3.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,117.0,51.07455825805664,0.0,0.0,0,24.0,24.0,0.0,0.0,1.0,51.07455825805664,51.07455825805664,30.0,1,demand_surge,3,od_bc,6,0,375.0,0.0,0.0,0.0,0.0,3.0,114.0,6.666666507720947,95.48245239257812,5.164548397064209,117.36206817626953,-112.19751739501953,0.0,0.0,0.0,0.0,0.0,10.414594476570018,5.230176965753362,27.296774658762963,10.121078427922141,5.607858564306932,5.449811461188845,-79.61000000000001,0.3302169243323273,0.6697830756676728,0.0,0.0,0.3302169243323273,0.6697830756676728,0.0,0.0,-1.1975194904398945,,,0,0,0,0,0,1,0,0,0,0,0,0,141,0.4895833333333333,117.08333333333333,1.0,4.333333333333333,3.4166666666666665,3.4166666666666665,49.76684602101644,30.0,49.76684602101644,24.0
142,11.833333333333334,11.833333333333334,0,11.833333333333334,11:50,64.05782949544346,1.1626528724502603,2.3605277497991306,0.0,0.0,4.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,118.0,52.780174255371094,0.0,0.0,0,24.0,24.0,0.0,0.0,1.0,52.780174255371094,52.780174255371094,30.0,1,demand_surge,3,od_bc,6,0,370.0,0.0,0.0,0.0,0.0,2.0,116.0,10.0,95.56034851074219,2.1626529693603516,118.36052703857422,-116.1978759765625,0.0,0.0,0.0,0.0,0.0,10.365124091801828,5.260622747742582,27.292085056758797,10.11320500731053,5.581220664816368,5.445571927013361,-80.81,0.3300009273177596,0.6699990726822405,0.0,0.0,0.3300009273177596,0.6699990726822405,0.0,0.0,-1.1978748773488703,,,0,0,0,0,0,1,0,0,0,0,0,0,142,0.4930555555555556,117.41666666666667,1.0,4.0,3.6666666666666665,3.6666666666666665,50.23650805155436,30.0,50.23650805155436,24.0
143,11.916666666666666,11.916666666666666,0,11.916666666666666,11:54,64.01905545628317,1.1613103293211924,2.3597377207743815,0.0,0.0,3.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,118.0,49.46120834350586,0.0,0.0,0,24.0,24.0,0.0,0.0,1.0,49.46120834350586,49.46120834350586,30.0,1,demand_surge,3,od_bc,6,0,365.0,0.0,0.0,0.0,0.0,2.0,116.0,0.0,98.92241668701172,3.1613101959228516,117.3597412109375,-114.19843292236328,0.0,0.0,0.0,0.0,0.0,10.323360782793255,5.29013887006388,27.29329597177253,10.109792616597137,5.558732729196368,5.443734485859996,-81.55000000000001,0.3298195062375449,0.6701804937624551,0.0,0.0,0.3298195062375449,0.6701804937624551,0.0,0.0,-1.198427391453189,,,0,0,0,0,0,1,0,0,0,0,0,0,143,0.49652777777777773,117.25,1.0,3.6666666666666665,3.8333333333333335,3.8333333333333335,50.361542065938316,30.0,50.361542065938316,24.0
144,12.0,12.0,0,12.0,12:00,63.99743964644771,1.1604145779777304,2.359444602576894,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,116.0,50.280174255371094,0.0,0.0,0,23.0,24.0,0.0,0.0,0.9583333730697632,50.280174255371094,50.280174255371094,30.0,1,demand_surge,3,od_bc,6,0,360.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,100.56034851074219,1.160414695739746,118.35944366455078,-117.19902801513672,0.0,0.0,0.0,0.0,0.0,10.288254495282384,5.3182892327402245,27.296846731994556,10.110242897831023,5.539829343613591,5.443976944985935,-80.84416666269303,0.3296764212581038,0.6703235787418962,0.0,0.0,0.3296764212581038,0.6703235787418962,0.0,0.0,-1.1990300245991636,,,0,0,0,0,0,1,0,0,0,0,0,0,144,0.5,117.08333333333333,0.996527781089147,3.5833333333333335,3.75,3.75,50.448788007100426,30.0,50.448788007100426,24.0
145,12.083333333333334,12.083333333333334,0,12.083333333333334,12:05,63.98707773942904,1.1598707626013562,2.359418513067241,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,116.0,51.9181022644043,0.0,0.0,0,22.0,24.0,0.0,0.0,0.9166666269302368,51.9181022644043,51.9181022644043,30.0,1,demand_surge,3,od_bc,6,0,355.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,103.8362045288086,0.15987062454223633,117.35942077636719,-117.19954681396484,0.0,0.0,0.0,0.0,0.0,10.258857967155583,5.344689954812709,27.299465510008524,10.114041511339492,5.524000443853006,5.446022352259726,-81.81833333730698,0.3295752840269157,0.6704247159730844,0.0,0.0,0.3295752840269157,0.6704247159730844,0.0,0.0,-1.1995477504658847,,,0,0,0,0,0,1,0,0,0,0,0,0,145,0.5034722222222222,117.0,0.9895833333333334,3.3333333333333335,3.4166666666666665,3.4166666666666665,50.72272650400797,30.0,50.72272650400797,24.0
146,12.166666666666666,12.166666666666666,0,12.166666666666666,12:09,63.98278295281156,1.1595966955497303,2.3594563668549053,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,116.0,51.01293182373047,0.0,0.0,0,21.0,24.0,0.0,0.0,0.875,51.01293182373047,51.01293182373047,30.0,1,demand_surge,3,od_bc,6,0,350.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,102.02586364746094,0.0,120.35945892333984,-120.35945892333984,0.0,0.0,0.0,0.0,0.0,10.23433522642734,5.369020369048866,27.298215799498898,10.120770183344126,5.510795891153183,5.449645483339144,-81.2125,0.32951952556161684,0.6704804744383832,0.0,0.0,0.32951952556161684,0.6704804744383832,0.0,0.0,-1.199859671305175,,,0,0,0,0,0,1,0,0,0,0,0,0,146,0.5069444444444444,117.25,0.9791666666666666,3.5,3.25,3.25,50.91195329030355,30.0,50.91195329030355,24.0
147,12.25,12.25,0,12.25,12:15,63.98016413983745,1.1595240376958496,2.3593849899952106,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,116.0,50.92672348022461,0.0,0.0,0,21.0,24.0,0.0,0.0,0.875,50.92672348022461,50.92672348022461,30.0,1,demand_surge,3,od_bc,6,0,345.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,101.85344696044922,0.0,119.35938262939453,-119.35938262939453,0.0,0.0,0.0,0.0,0.0,10.213968656529955,5.391032733303226,27.290538029388834,10.130117038614552,5.4998292765930525,5.454678405407835,-81.2725,0.3295123655005864,0.6704876344994137,0.0,0.0,0.3295123655005864,0.6704876344994137,0.0,0.0,-1.199860952299361,,,0,0,0,0,0,1,0,0,0,0,0,0,147,0.5104166666666666,117.33333333333333,0.96875,3.4166666666666665,3.3333333333333335,3.3333333333333335,51.036027908325195,30.0,51.036027908325195,24.0
148,12.333333333333334,12.333333333333334,0,12.333333333333334,12:20,63.975691576227376,1.1595992705671567,2.359063766125349,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,118.0,51.65254211425781,0.0,0.0,0,19.0,24.0,0.0,0.0,0.7916666269302368,51.65254211425781,51.65254211425781,30.0,1,demand_surge,3,od_bc,6,0,340.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,103.30508422851562,0.0,119.35906219482422,-119.35906219482422,0.0,0.0,0.0,0.0,0.0,10.197164620138173,5.410560448052031,27.27428522514203,10.141885216833483,5.49078094930517,5.46101511675649,-83.25083333730697,0.32955678292433593,0.6704432170756641,0.0,0.0,0.32955678292433593,0.6704432170756641,0.0,0.0,-1.1994644955581921,,,0,0,0,0,0,1,0,0,0,0,0,0,148,0.513888888888889,117.5,0.9513888855775198,3.4166666666666665,3.25,3.25,51.01969909667969,30.0,51.01969909667969,24.0
149,12.416666666666666,12.416666666666666,0,12.416666666666666,12:24,63.96674925909168,1.159784450077049,2.3583867591729937,0.0,0.0,3.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,118.0,52.415252685546875,0.0,0.0,0,17.0,24.0,0.0,0.0,0.7083333134651184,52.415252685546875,52.415252685546875,30.0,1,demand_surge,3,od_bc,6,0,335.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,104.83050537109375,0.15978431701660156,120.35838317871094,-120.19860076904297,0.0,0.0,0.0,0.0,0.0,10.18345762544387,5.4275246102449755,27.247751701920734,10.155999790058011,5.483400259854391,5.468615271569698,-83.4391666686535,0.3296554889164352,0.6703445110835647,0.0,0.0,0.3296554889164352,0.6703445110835647,0.0,0.0,-1.1986023090959448,,,0,0,0,0,0,1,0,0,0,0,0,0,149,0.517361111111111,117.5,0.9270833283662796,3.3333333333333335,3.3333333333333335,3.3333333333333335,50.89206155141195,30.0,50.89206155141195,24.0
150,12.5,12.5,0,12.5,12:30,63.951672703035456,1.1600577337094,2.35728426495755,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,118.0,54.915252685546875,0.0,0.0,0,19.0,24.0,0.0,0.0,0.7916666269302368,54.915252685546875,54.915252685546875,30.0,1,demand_surge,3,od_bc,6,0,330.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,109.83050537109375,2.16005802154541,118.35728454589844,-116.19722747802734,0.0,0.0,0.0,0.0,0.0,10.172513010605194,5.441938778400682,27.20969389200341,10.172513010605194,5.477507005710488,5.477507005710488,-84.59083333730699,0.3298109010011123,0.6701890989988877,0.0,0.0,0.3298109010011123,0.6701890989988877,0.0,0.0,-1.19722653124815,,,0,0,0,0,0,1,0,0,0,0,0,0,150,0.5208333333333334,117.58333333333333,0.9097222139437994,3.3333333333333335,3.25,3.25,51.18931484222412,30.0,51.18931484222412,24.0
151,12.583333333333334,12.583333333333334,0,12.583333333333334,12:35,63.92977141854896,1.1604136751239498,2.3557237528962434,0.0,0.0,5.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,121.0,55.123966217041016,0.0,0.0,0,19.0,24.0,0.0,0.0,0.7916666269302368,55.123966217041016,55.123966217041016,30.0,1,demand_surge,3,od_bc,6,0,325.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,110.24793243408203,0.1604137420654297,122.35572052001953,-122.19530487060547,0.0,0.0,0.0,0.0,0.0,10.164128113553422,5.453911871398999,27.15934256516902,10.19160792473419,5.472992061144151,5.487788882549179,-86.95083333730697,0.3300251195748443,0.6699748804251557,0.0,0.0,0.3300251195748443,0.6699748804251557,0.0,0.0,-1.1953100777722936,,,0,0,0,0,0,1,0,0,0,0,0,0,151,0.5243055555555556,117.58333333333333,0.892361099521319,3.0833333333333335,3.0833333333333335,3.0833333333333335,51.85302702585856,30.0,51.85302702585856,24.0
152,12.666666666666666,12.666666666666666,0,12.666666666666666,12:39,63.901335484956356,1.1608632822737814,2.353710169398818,0.0,0.0,6.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,123.0,54.93902587890625,0.0,0.0,0,19.0,24.0,0.0,0.0,0.7916666269302368,54.93902587890625,54.93902587890625,30.0,1,demand_surge,3,od_bc,6,0,320.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,109.8780517578125,1.1608633995056152,125.35371398925781,-124.1928482055664,0.0,0.0,0.0,0.0,0.0,10.158231886119877,5.463649172154006,27.096405890078408,10.213600388650683,5.469817169449164,5.4996309785042135,-88.10083333730698,0.3302999064427924,0.6697000935572077,0.0,0.0,0.3302999064427924,0.6697000935572077,0.0,0.0,-1.1928468871250366,,,0,0,0,0,0,1,0,0,0,0,0,0,152,0.5277777777777778,117.91666666666667,0.8749999850988388,3.5,3.1666666666666665,3.1666666666666665,52.20832602183024,30.0,52.20832602183024,24.0
153,12.75,12.75,0,12.75,12:45,63.86762587917597,1.1614338372497406,2.3512855861049378,0.0,0.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,120.0,55.25,0.0,0.0,0,20.0,24.0,0.0,0.0,0.8333333730697632,55.25,55.25,30.0,1,demand_surge,3,od_bc,6,0,315.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,110.5,0.16143369674682617,124.35128784179688,-124.18985748291016,0.0,0.0,0.0,0.0,0.0,10.154882904359928,5.471451455674933,27.021063000350566,10.238939520687877,5.468013871578422,5.513275126524241,-85.97666666269303,0.3306366655781921,0.669363334421808,0.0,0.0,0.3306366655781921,0.669363334421808,0.0,0.0,-1.1898517488551972,,,0,0,0,0,0,1,0,0,0,0,0,0,153,0.53125,118.16666666666667,0.861111099521319,3.3333333333333335,3.0833333333333335,3.0833333333333335,52.55627950032552,30.0,52.55627950032552,24.0
154,12.833333333333334,12.833333333333334,0,12.833333333333334,12:50,63.83084848630971,1.1621684781824664,2.348528188564568,0.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,119.0,56.407562255859375,0.0,0.0,0,21.0,24.0,0.0,0.0,0.875,56.407562255859375,56.407562255859375,30.0,1,demand_surge,3,od_bc,6,0,310.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,112.81512451171875,0.1621685028076172,121.34852600097656,-121.18635559082031,0.0,0.0,0.0,0.0,0.0,10.154265721952486,5.477712307300365,26.93394796357459,10.268206618080107,5.4676815425897995,5.5290343328123654,-85.9925,0.3310364262428051,0.6689635737571948,0.0,0.0,0.3310364262428051,0.6689635737571948,0.0,0.0,-1.1863597103821015,,,0,0,0,0,0,1,0,0,0,0,0,0,154,0.5347222222222222,118.25,0.8506944328546524,3.1666666666666665,3.0833333333333335,3.0833333333333335,52.85856183369955,30.0,52.85856183369955,24.0
155,12.916666666666666,12.916666666666666,0,12.916666666666666,12:54,63.79411199221507,1.1631255456408336,2.3455506139309947,0.0,0.0,6.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,119.0,56.13445281982422,0.0,0.0,0,22.0,24.0,0.0,0.0,0.9166666269302368,56.13445281982422,56.13445281982422,30.0,1,demand_surge,3,od_bc,6,0,305.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,112.26890563964844,2.163125514984131,122.34555053710938,-120.18242645263672,0.0,0.0,0.0,0.0,0.0,10.156685511700788,5.482913739513759,26.836124296957536,10.302112559532665,5.468984506300424,5.547291378209896,-85.54833333730699,0.33149982863701294,0.6685001713629871,0.0,0.0,0.33149982863701294,0.6685001713629871,0.0,0.0,-1.1824250682901611,,,0,0,0,0,0,1,0,0,0,0,0,0,155,0.5381944444444444,118.33333333333333,0.8437499850988388,3.4166666666666665,3.3333333333333335,3.3333333333333335,53.41466554005941,30.0,53.41466554005941,24.0
156,13.0,13.0,0,13.0,13:00,63.7613701351471,1.1643776980742486,2.3424976593588416,0.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,120.0,57.20833206176758,0.0,0.0,0,22.0,24.0,0.0,0.0,0.9166666269302368,57.20833206176758,57.20833206176758,30.0,1,demand_surge,3,od_bc,6,0,300.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,114.41666412353516,0.16437768936157227,121.34249877929688,-121.1781234741211,0.0,0.0,0.0,0.0,0.0,10.162560942581667,5.4876202531932945,26.729050421525162,10.341493706696946,5.472148199851667,5.568496611298356,-87.18833333730699,0.3320271122856594,0.6679728877143406,0.0,0.0,0.3320271122856594,0.6679728877143406,0.0,0.0,-1.178119961284593,,,0,0,0,0,0,1,0,0,0,0,0,0,156,0.5416666666666666,118.66666666666667,0.8402777562538782,3.5,3.1666666666666665,3.1666666666666665,53.99201202392578,30.0,53.99201202392578,24.0
157,13.083333333333334,13.083333333333334,0,13.083333333333334,13:05,63.737349066741245,1.1660108029705372,2.3395433957002316,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,59.214874267578125,0.0,0.0,0,22.0,24.0,0.0,0.0,0.9166666269302368,59.214874267578125,59.214874267578125,30.0,1,demand_surge,3,od_bc,6,0,295.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,118.42974853515625,0.0,121.33954620361328,-121.33954620361328,0.0,0.0,0.0,0.0,0.0,10.172415247621279,5.492471520044888,26.614536689668004,10.387306309447151,5.477454364103766,5.593164935856158,-89.08833333730699,0.33261810740585995,0.66738189259414,0.0,0.0,0.33261810740585995,0.66738189259414,0.0,0.0,-1.1735325927296945,,,0,0,0,0,0,1,0,0,0,0,0,0,157,0.545138888888889,119.08333333333333,0.8402777562538782,3.4166666666666665,3.0,3.0,54.6000763575236,30.0,54.6000763575236,24.0
158,13.166666666666666,13.166666666666666,0,13.166666666666666,13:09,63.72746083571113,1.1681226125619186,2.336887733402193,0.0,0.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,124.0,59.274192810058594,0.0,0.0,0,20.0,24.0,0.0,0.0,0.8333333730697632,59.274192810058594,59.274192810058594,30.0,1,demand_surge,3,od_bc,6,0,290.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,118.54838562011719,0.0,125.3368911743164,-125.3368911743164,0.0,0.0,0.0,0.0,0.0,10.186865452188348,5.498173886159912,26.49469485056271,10.44061941215418,5.485235243486033,5.621871991159943,-91.25666666269302,0.3332722295404828,0.6667277704595171,0.0,0.0,0.3332722295404828,0.6667277704595171,0.0,0.0,-1.1687651208402745,,,0,0,0,0,0,1,0,0,0,0,0,0,158,0.548611111111111,119.75,0.8368055373430252,3.4166666666666665,2.75,2.75,55.28851477305094,30.0,55.28851477305094,24.0
